integration_method,homology_method,species_dir,adj_rand_score,pct_cell_type_kept,from_species,to_species,task_name,type
LIGER UINMF,O2O,mfascicularis to hsapiens,0.16816705411840888,0.8333333333333334,mfascicularis,hsapiens,Heart_hs_mf,LIGER UINMF O2O
LIGER UINMF,HE,mfascicularis to hsapiens,0.1678300729483203,0.6666666666666666,mfascicularis,hsapiens,Heart_hs_mf,LIGER UINMF HE
Scanorama,O2O,mfascicularis to xtropicalis,0.16776534906652382,1,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl_dr,Scanorama O2O
LIGER,O2O,xtropicalis to mfascicularis,0.1668441846729855,0.8,xtropicalis,mfascicularis,Heart_hs_mf_mm_xl_dr,LIGER O2O
LIGER,SH,mfascicularis to mmusculus,0.16664168449904598,0.6666666666666666,mfascicularis,mmusculus,Heart_hs_mf_mm,LIGER SH
LIGER UINMF,HE,mmusculus to hsapiens,0.1665112113933877,0.6363636363636364,mmusculus,hsapiens,Heart_hs_mm,LIGER UINMF HE
LIGER,SH,xtropicalis to drerio,0.1655456715803126,0.5172413793103449,xtropicalis,drerio,Embryo_dr_xt,LIGER SH
LIGER UINMF,O2O,hsapiens to drerio,0.16524299464809766,0.8571428571428571,hsapiens,drerio,Heart_hs_mf_mm_xl_dr,LIGER UINMF O2O
unintegrated,O2O.h5ad,hsapiens to mfascicularis,0.16431324869603642,1,hsapiens,mfascicularis,Heart_hs_mf,unintegrated O2O
LIGER UINMF,O2O,drerio to hsapiens,0.15935677145841146,0.5714285714285714,drerio,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER UINMF O2O
Scanorama,SH,xtropicalis to drerio,0.15687580262729237,1,xtropicalis,drerio,Embryo_dr_xt,Scanorama SH
LIGER UINMF,O2O,xtropicalis to drerio,0.156391380179703,0.8571428571428571,xtropicalis,drerio,Heart_hs_mf_mm_xl_dr,LIGER UINMF O2O
Scanorama,HE,drerio to mmusculus,0.1555537503609872,1,drerio,mmusculus,Heart_mm_dr,Scanorama HE
Scanorama,SH,mfascicularis to mmusculus,0.15552526143827738,1,mfascicularis,mmusculus,Heart_mf_mm,Scanorama SH
LIGER UINMF,SH,hsapiens to drerio,0.15456279949021365,0.8571428571428571,hsapiens,drerio,Heart_hs_mf_mm_xl_dr,LIGER UINMF SH
LIGER UINMF,O2O,mmusculus to mfascicularis,0.15350647888879462,0.8333333333333334,mmusculus,mfascicularis,Heart_hs_mf_mm_xl_dr,LIGER UINMF O2O
LIGER UINMF,O2O,mfascicularis to xtropicalis,0.1527758574923156,1,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl,LIGER UINMF O2O
LIGER UINMF,O2O,xtropicalis to mmusculus,0.15218803251715937,0.7142857142857143,xtropicalis,mmusculus,Heart_hs_mf_mm_xl,LIGER UINMF O2O
LIGER UINMF,SH,xtropicalis to drerio,0.1510155357462,1,xtropicalis,drerio,Heart_hs_mf_mm_xl_dr,LIGER UINMF SH
LIGER,O2O,hsapiens to drerio,0.15028208873059376,0.8571428571428571,hsapiens,drerio,Heart_hs_dr,LIGER O2O
LIGER UINMF,SH,xtropicalis to mmusculus,0.15002029707790532,0.8571428571428571,xtropicalis,mmusculus,Heart_hs_mf_mm_xl,LIGER UINMF SH
LIGER,SH,drerio to xtropicalis,0.1485904736242269,0.3103448275862069,drerio,xtropicalis,Embryo_dr_xt,LIGER SH
Scanorama,O2O,xtropicalis to drerio,0.1466429040143682,1,xtropicalis,drerio,Embryo_dr_xt,Scanorama O2O
LIGER UINMF,SH,drerio to xtropicalis,0.1454242471065545,0.7241379310344828,drerio,xtropicalis,Embryo_dr_xt,LIGER UINMF SH
LIGER,HE,drerio to hsapiens,0.14384862341257204,0.5714285714285714,drerio,hsapiens,Heart_hs_dr,LIGER HE
scVI,SH,mfascicularis to drerio,0.13920369200982532,1,mfascicularis,drerio,Heart_hs_mf_mm_xl_dr,scVI SH
Scanorama,O2O,mfascicularis to drerio,0.13899289489218564,1,mfascicularis,drerio,Heart_mf_dr,Scanorama O2O
LIGER,SH,mfascicularis to hsapiens,0.13805688612450936,0.3333333333333333,mfascicularis,hsapiens,Heart_hs_mf_mm_xl,LIGER SH
LIGER UINMF,HE,mmusculus to mfascicularis,0.1379715664133596,0.8333333333333334,mmusculus,mfascicularis,Heart_mf_mm,LIGER UINMF HE
LIGER UINMF,O2O,drerio to xtropicalis,0.13692697452763564,0.6896551724137931,drerio,xtropicalis,Embryo_dr_xt,LIGER UINMF O2O
LIGER UINMF,HE,drerio to xtropicalis,0.1349620384068292,0.7142857142857143,drerio,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER UINMF HE
LIGER UINMF,SH,xtropicalis to mfascicularis,0.134102243959393,1,xtropicalis,mfascicularis,Heart_hs_mf_mm_xl_dr,LIGER UINMF SH
unintegrated,SH.h5ad,hsapiens to mfascicularis,0.13386926695412024,1,hsapiens,mfascicularis,Heart_hs_mf,unintegrated SH
LIGER,HE,xtropicalis to hsapiens,0.1310160305899718,0.7142857142857143,xtropicalis,hsapiens,Heart_hs_xl,LIGER HE
LIGER,HE,xtropicalis to drerio,0.1294177847199232,0.5714285714285714,xtropicalis,drerio,Heart_hs_mf_mm_xl_dr,LIGER HE
Scanorama,HE,xtropicalis to drerio,0.12934889807264413,1,xtropicalis,drerio,Embryo_dr_xt,Scanorama HE
LIGER UINMF,O2O,mmusculus to drerio,0.12929108511115583,0.75,mmusculus,drerio,Heart_mm_dr,LIGER UINMF O2O
LIGER,SH,xtropicalis to mfascicularis,0.1277224118977837,0.8,xtropicalis,mfascicularis,Heart_hs_mf_mm_xl,LIGER SH
LIGER,HE,hsapiens to mmusculus,0.12593755079645222,0.6,hsapiens,mmusculus,Pancreas_hs_mm,LIGER HE
LIGER UINMF,HE,mmusculus to drerio,0.12491471177879215,0.625,mmusculus,drerio,Heart_mm_dr,LIGER UINMF HE
LIGER,SH,xtropicalis to drerio,0.12466243410000909,0.42857142857142855,xtropicalis,drerio,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER UINMF,SH,mfascicularis to drerio,0.12435377905079584,1,mfascicularis,drerio,Heart_mf_dr,LIGER UINMF SH
LIGER,SH,mmusculus to hsapiens,0.124036098410829,0.18181818181818185,mmusculus,hsapiens,Heart_hs_mf_mm_xl,LIGER SH
LIGER UINMF,O2O,hsapiens to xtropicalis,0.1239494506780636,0.8571428571428571,hsapiens,xtropicalis,Heart_hs_xl,LIGER UINMF O2O
LIGER UINMF,SH,drerio to xtropicalis,0.12364260190350058,0.7142857142857143,drerio,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER UINMF SH
LIGER,O2O,xtropicalis to hsapiens,0.12242232981730704,0.7142857142857143,xtropicalis,hsapiens,Heart_hs_xl,LIGER O2O
LIGER UINMF,O2O,mmusculus to mfascicularis,0.12061245955643284,1,mmusculus,mfascicularis,Heart_hs_mf_mm_xl,LIGER UINMF O2O
fastMNN,O2O,mfascicularis to drerio,0.117106185150775,1,mfascicularis,drerio,Heart_mf_dr,fastMNN O2O
LIGER,SH,mmusculus to hsapiens,0.11332304628935232,0.2727272727272727,mmusculus,hsapiens,Heart_hs_mm,LIGER SH
LIGER,SH,xtropicalis to hsapiens,0.10879176767134852,0.5714285714285714,xtropicalis,hsapiens,Heart_hs_xl,LIGER SH
LIGER UINMF,HE,mmusculus to drerio,0.10672867634626652,0.875,mmusculus,drerio,Heart_hs_mf_mm_xl_dr,LIGER UINMF HE
LIGER,HE,hsapiens to drerio,0.10621493773935851,0.8571428571428571,hsapiens,drerio,Heart_hs_dr,LIGER HE
Scanorama,O2O,mfascicularis to drerio,0.1051907187419729,1,mfascicularis,drerio,Heart_hs_mf_mm_xl_dr,Scanorama O2O
LIGER UINMF,O2O,drerio to xtropicalis,0.10432082443105847,0.42857142857142855,drerio,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER UINMF O2O
LIGER UINMF,SH,mmusculus to drerio,0.1020664843931308,0.875,mmusculus,drerio,Heart_hs_mf_mm_xl_dr,LIGER UINMF SH
LIGER UINMF,HE,mmusculus to mfascicularis,0.10205127383472476,0.6666666666666666,mmusculus,mfascicularis,Heart_hs_mf_mm_xl_dr,LIGER UINMF HE
LIGER,SH,xtropicalis to mfascicularis,0.10136982595184048,0.6,xtropicalis,mfascicularis,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER,HE,xtropicalis to hsapiens,0.1010269950386752,0.7142857142857143,xtropicalis,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER HE
LIGER,O2O,xtropicalis to drerio,0.0992662581569985,0.4482758620689655,xtropicalis,drerio,Embryo_dr_xt,LIGER O2O
LIGER,SH,mmusculus to hsapiens,0.09661884202037611,0.2727272727272727,mmusculus,hsapiens,Heart_hs_mf_mm,LIGER SH
LIGER UINMF,SH,mfascicularis to drerio,0.09632627771709412,1,mfascicularis,drerio,Heart_hs_mf_mm_xl_dr,LIGER UINMF SH
LIGER,O2O,xtropicalis to hsapiens,0.09481496567128914,0.5714285714285714,xtropicalis,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER O2O
LIGER UINMF,O2O,mfascicularis to drerio,0.08963047146463465,1,mfascicularis,drerio,Heart_mf_dr,LIGER UINMF O2O
LIGER,HE,hsapiens to xtropicalis,0.08954078048683335,0.42857142857142855,hsapiens,xtropicalis,Heart_hs_xl,LIGER HE
scVI,SH,mmusculus to mfascicularis,0.08807274192969763,1,mmusculus,mfascicularis,Heart_mf_mm,scVI SH
LIGER UINMF,SH,mfascicularis to xtropicalis,0.08702492352129897,1,mfascicularis,xtropicalis,Heart_mf_xl,LIGER UINMF SH
LIGER,O2O,drerio to xtropicalis,0.08414993143139439,0.27586206896551724,drerio,xtropicalis,Embryo_dr_xt,LIGER O2O
LIGER UINMF,SH,mmusculus to xtropicalis,0.08414859050029766,0.8571428571428571,mmusculus,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER UINMF SH
LIGER,SH,hsapiens to xtropicalis,0.08413668227572366,0.2857142857142857,hsapiens,xtropicalis,Heart_hs_xl,LIGER SH
LIGER UINMF,SH,mmusculus to mfascicularis,0.0838959790145888,1,mmusculus,mfascicularis,Heart_hs_mf_mm_xl_dr,LIGER UINMF SH
LIGER UINMF,SH,mfascicularis to mmusculus,0.08348292491470619,1,mfascicularis,mmusculus,Heart_hs_mf_mm,LIGER UINMF SH
LIGER,HE,mmusculus to mfascicularis,0.08336218578448198,0.6666666666666666,mmusculus,mfascicularis,Heart_hs_mf_mm,LIGER HE
LIGER,O2O,mmusculus to hsapiens,0.0807372627931664,0.2727272727272727,mmusculus,hsapiens,Heart_hs_mm,LIGER O2O
LIGER UINMF,SH,mmusculus to mfascicularis,0.08026032412706478,0.8333333333333334,mmusculus,mfascicularis,Heart_mf_mm,LIGER UINMF SH
LIGER,HE,drerio to xtropicalis,0.07965419992424322,0.2857142857142857,drerio,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER HE
LIGER,SH,drerio to xtropicalis,0.07903607218979862,0.2857142857142857,drerio,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER,O2O,drerio to xtropicalis,0.07768898531261485,0.2857142857142857,drerio,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER O2O
LIGER UINMF,O2O,mfascicularis to mmusculus,0.07505904669200417,1,mfascicularis,mmusculus,Heart_hs_mf_mm,LIGER UINMF O2O
LIGER UINMF,HE,mfascicularis to drerio,0.07361582452952625,1,mfascicularis,drerio,Heart_hs_mf_mm_xl_dr,LIGER UINMF HE
LIGER,SH,mmusculus to mfascicularis,0.07287687534757528,0.5,mmusculus,mfascicularis,Heart_hs_mf_mm,LIGER SH
LIGER,O2O,mmusculus to mfascicularis,0.06905852304766896,0.5,mmusculus,mfascicularis,Heart_hs_mf_mm,LIGER O2O
LIGER UINMF,HE,xtropicalis to mfascicularis,0.06576105636121563,0.8,xtropicalis,mfascicularis,Heart_hs_mf_mm_xl,LIGER UINMF HE
Scanorama,HE,mfascicularis to drerio,0.06449024835558283,1,mfascicularis,drerio,Heart_mf_dr,Scanorama HE
LIGER,O2O,mmusculus to mfascicularis,0.05979320811495697,0.5,mmusculus,mfascicularis,Heart_mf_mm,LIGER O2O
LIGER UINMF,HE,xtropicalis to mmusculus,0.05960736926413004,1,xtropicalis,mmusculus,Heart_hs_mf_mm_xl_dr,LIGER UINMF HE
LIGER UINMF,O2O,mfascicularis to mmusculus,0.05762265136133639,0.8333333333333334,mfascicularis,mmusculus,Heart_mf_mm,LIGER UINMF O2O
LIGER UINMF,HE,xtropicalis to mfascicularis,0.05721824873682424,1,xtropicalis,mfascicularis,Heart_mf_xl,LIGER UINMF HE
LIGER UINMF,O2O,mfascicularis to xtropicalis,0.05693835493401533,1,mfascicularis,xtropicalis,Heart_mf_xl,LIGER UINMF O2O
LIGER,O2O,drerio to hsapiens,0.05589375674220579,0.5714285714285714,drerio,hsapiens,Heart_hs_dr,LIGER O2O
LIGER UINMF,HE,xtropicalis to mfascicularis,0.05580166535259073,1,xtropicalis,mfascicularis,Heart_hs_mf_mm_xl_dr,LIGER UINMF HE
LIGER UINMF,O2O,drerio to mfascicularis,0.05543548380406184,1,drerio,mfascicularis,Heart_mf_dr,LIGER UINMF O2O
LIGER UINMF,O2O,xtropicalis to mfascicularis,0.05253407618352507,0.8,xtropicalis,mfascicularis,Heart_hs_mf_mm_xl,LIGER UINMF O2O
LIGER,HE,drerio to mmusculus,0.05206015694861309,0.25,drerio,mmusculus,Heart_hs_mf_mm_xl_dr,LIGER HE
LIGER UINMF,O2O,mmusculus to mfascicularis,0.0518634157316585,1,mmusculus,mfascicularis,Heart_mf_mm,LIGER UINMF O2O
LIGER,O2O,mfascicularis to mmusculus,0.04888012247754323,0.5,mfascicularis,mmusculus,Heart_hs_mf_mm,LIGER O2O
LIGER,O2O,drerio to mmusculus,0.04849800626788851,0.25,drerio,mmusculus,Heart_hs_mf_mm_xl_dr,LIGER O2O
LIGER UINMF,HE,drerio to mmusculus,0.04845204064598218,0.875,drerio,mmusculus,Heart_mm_dr,LIGER UINMF HE
LIGER,HE,drerio to mfascicularis,0.04742950199482579,0.4,drerio,mfascicularis,Heart_mf_dr,LIGER HE
LIGER UINMF,SH,mmusculus to drerio,0.04707601848355063,0.625,mmusculus,drerio,Heart_mm_dr,LIGER UINMF SH
LIGER,HE,mmusculus to mfascicularis,0.04648039508420015,0.3333333333333333,mmusculus,mfascicularis,Heart_mf_mm,LIGER HE
LIGER UINMF,HE,mmusculus to xtropicalis,0.04596441900578086,0.8571428571428571,mmusculus,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER UINMF HE
LIGER,HE,mfascicularis to mmusculus,0.04593119054571627,0.8333333333333334,mfascicularis,mmusculus,Heart_mf_mm,LIGER HE
Scanorama,SH,mfascicularis to drerio,0.04368236746917338,1,mfascicularis,drerio,Heart_mf_dr,Scanorama SH
Scanorama,HE,hsapiens to drerio,0.0435722137494508,0.2857142857142857,hsapiens,drerio,Heart_hs_dr,Scanorama HE
LIGER UINMF,O2O,mmusculus to mfascicularis,0.04353415210215848,1,mmusculus,mfascicularis,Heart_hs_mf_mm,LIGER UINMF O2O
LIGER,HE,xtropicalis to mmusculus,0.04289272907099695,0.5714285714285714,xtropicalis,mmusculus,Heart_hs_mf_mm_xl,LIGER HE
LIGER,HE,mfascicularis to hsapiens,0.04259309942416783,0.3333333333333333,mfascicularis,hsapiens,Heart_hs_mf,LIGER HE
LIGER UINMF,HE,drerio to mfascicularis,0.04100546555291554,0.6,drerio,mfascicularis,Heart_hs_mf_mm_xl_dr,LIGER UINMF HE
LIGER,SH,mmusculus to mfascicularis,0.04043735940732103,0.3333333333333333,mmusculus,mfascicularis,Heart_hs_mf_mm_xl,LIGER SH
LIGER UINMF,HE,mmusculus to hsapiens,0.04008400924412868,0.5,mmusculus,hsapiens,Pancreas_hs_mm,LIGER UINMF HE
LIGER,SH,hsapiens to mfascicularis,0.03987290858876476,0.3333333333333333,hsapiens,mfascicularis,Heart_hs_mf_mm_xl,LIGER SH
LIGER,O2O,xtropicalis to hsapiens,0.03946135489182063,0.5714285714285714,xtropicalis,hsapiens,Heart_hs_mf_mm_xl,LIGER O2O
LIGER UINMF,O2O,xtropicalis to mfascicularis,0.03716137920202824,0.6,xtropicalis,mfascicularis,Heart_mf_xl,LIGER UINMF O2O
LIGER,SH,mfascicularis to drerio,0.03462089612409918,0.6,mfascicularis,drerio,Heart_mf_dr,LIGER SH
LIGER UINMF,HE,mfascicularis to xtropicalis,0.03325350619902399,1,mfascicularis,xtropicalis,Heart_mf_xl,LIGER UINMF HE
LIGER,O2O,mfascicularis to mmusculus,0.03321433092997967,0.8333333333333334,mfascicularis,mmusculus,Heart_mf_mm,LIGER O2O
LIGER,SH,drerio to mfascicularis,0.03155573782434366,0.4,drerio,mfascicularis,Heart_mf_dr,LIGER SH
LIGER,SH,xtropicalis to hsapiens,0.029404194254793,0.5714285714285714,xtropicalis,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER UINMF,SH,mmusculus to mfascicularis,0.02936630042568481,1,mmusculus,mfascicularis,Heart_hs_mf_mm,LIGER UINMF SH
LIGER,HE,drerio to mmusculus,0.02931676398621478,0.25,drerio,mmusculus,Heart_mm_dr,LIGER HE
Harmony,SH,mfascicularis to drerio,0.02791862418496373,1,mfascicularis,drerio,Heart_mf_dr,Harmony SH
LIGER,SH,drerio to mmusculus,0.02611954790289532,0.25,drerio,mmusculus,Heart_mm_dr,LIGER SH
LIGER,HE,mfascicularis to drerio,0.02571942212606997,0.6,mfascicularis,drerio,Heart_mf_dr,LIGER HE
LIGER,HE,xtropicalis to hsapiens,0.02301564517870599,0.42857142857142855,xtropicalis,hsapiens,Heart_hs_mf_mm_xl,LIGER HE
LIGER,HE,xtropicalis to mmusculus,0.0184550683206173,0.5714285714285714,xtropicalis,mmusculus,Heart_hs_mf_mm_xl_dr,LIGER HE
LIGER,O2O,mmusculus to drerio,0.01745321150472621,0.5,mmusculus,drerio,Heart_mm_dr,LIGER O2O
LIGER,SH,mfascicularis to mmusculus,0.01431305473197781,0.3333333333333333,mfascicularis,mmusculus,Heart_hs_mf_mm_xl,LIGER SH
LIGER UINMF,SH,drerio to mmusculus,0.01314501932016043,0.875,drerio,mmusculus,Heart_mm_dr,LIGER UINMF SH
LIGER,SH,drerio to mmusculus,0.01311962655645084,0.25,drerio,mmusculus,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER,O2O,hsapiens to mmusculus,0.01295520760539696,0.5,hsapiens,mmusculus,Pancreas_hs_mm,LIGER O2O
LIGER,O2O,mfascicularis to drerio,0.01253648978976236,0.6,mfascicularis,drerio,Heart_mf_dr,LIGER O2O
LIGER,SH,mmusculus to mfascicularis,0.00725814922553027,0.3333333333333333,mmusculus,mfascicularis,Heart_mf_mm,LIGER SH
fastMNN,HE,mfascicularis to drerio,0.00664511702624131,1,mfascicularis,drerio,Heart_mf_dr,fastMNN HE
LIGER,SH,mfascicularis to xtropicalis,0.00245487608646353,0.4,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl,LIGER SH
Harmony,O2O,hsapiens to drerio,0.00136619435335015,0.5714285714285714,hsapiens,drerio,Heart_hs_dr,Harmony O2O
LIGER,HE,mmusculus to drerio,6.8572962575145e-4,0.625,mmusculus,drerio,Heart_mm_dr,LIGER HE
LIGER,HE,mfascicularis to xtropicalis,0,0.2,mfascicularis,xtropicalis,Heart_mf_xl,LIGER HE
LIGER,SH,mfascicularis to xtropicalis,0,0.2,mfascicularis,xtropicalis,Heart_mf_xl,LIGER SH
LIGER,O2O,mfascicularis to xtropicalis,0,0.2,mfascicularis,xtropicalis,Heart_mf_xl,LIGER O2O
LIGER,O2O,drerio to mfascicularis,0,0.2,drerio,mfascicularis,Heart_mf_dr,LIGER O2O
LIGER,O2O,hsapiens to xtropicalis,0,0.14285714285714285,hsapiens,xtropicalis,Heart_hs_xl,LIGER O2O
LIGER,HE,hsapiens to drerio,0,0.14285714285714285,hsapiens,drerio,Heart_hs_mf_mm_xl_dr,LIGER HE
LIGER,HE,mfascicularis to drerio,0,0.2,mfascicularis,drerio,Heart_hs_mf_mm_xl_dr,LIGER HE
LIGER,HE,mmusculus to drerio,0,0.125,mmusculus,drerio,Heart_hs_mf_mm_xl_dr,LIGER HE
LIGER,HE,mfascicularis to hsapiens,0,0.16666666666666666,mfascicularis,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER HE
LIGER,HE,hsapiens to mfascicularis,0,0.16666666666666666,hsapiens,mfascicularis,Heart_hs_mf_mm_xl_dr,LIGER HE
LIGER,HE,mmusculus to hsapiens,0,0.09090909090909093,mmusculus,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER HE
LIGER,HE,hsapiens to mmusculus,0,0.09090909090909093,hsapiens,mmusculus,Heart_hs_mf_mm_xl_dr,LIGER HE
LIGER,HE,hsapiens to xtropicalis,0,0.14285714285714285,hsapiens,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER HE
LIGER,HE,mmusculus to mfascicularis,0,0.16666666666666666,mmusculus,mfascicularis,Heart_hs_mf_mm_xl_dr,LIGER HE
LIGER,HE,mfascicularis to mmusculus,0,0.16666666666666666,mfascicularis,mmusculus,Heart_hs_mf_mm_xl_dr,LIGER HE
LIGER,HE,mfascicularis to xtropicalis,0,0.2,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER HE
LIGER,HE,mmusculus to xtropicalis,0,0.14285714285714285,mmusculus,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER HE
LIGER,SH,hsapiens to drerio,0,0.14285714285714285,hsapiens,drerio,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER,SH,mfascicularis to drerio,0,0.2,mfascicularis,drerio,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER,SH,mmusculus to drerio,0,0.125,mmusculus,drerio,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER,SH,mfascicularis to hsapiens,0,0.16666666666666666,mfascicularis,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER,SH,hsapiens to mfascicularis,0,0.16666666666666666,hsapiens,mfascicularis,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER,SH,mmusculus to hsapiens,0,0.09090909090909093,mmusculus,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER,SH,hsapiens to mmusculus,0,0.09090909090909093,hsapiens,mmusculus,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER,SH,hsapiens to xtropicalis,0,0.14285714285714285,hsapiens,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER,SH,mmusculus to mfascicularis,0,0.16666666666666666,mmusculus,mfascicularis,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER,SH,mfascicularis to mmusculus,0,0.16666666666666666,mfascicularis,mmusculus,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER,SH,mfascicularis to xtropicalis,0,0.2,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER,SH,mmusculus to xtropicalis,0,0.14285714285714285,mmusculus,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER SH
LIGER,O2O,hsapiens to drerio,0,0.14285714285714285,hsapiens,drerio,Heart_hs_mf_mm_xl_dr,LIGER O2O
LIGER,O2O,mfascicularis to drerio,0,0.2,mfascicularis,drerio,Heart_hs_mf_mm_xl_dr,LIGER O2O
LIGER,O2O,mmusculus to drerio,0,0.125,mmusculus,drerio,Heart_hs_mf_mm_xl_dr,LIGER O2O
LIGER,O2O,mfascicularis to hsapiens,0,0.16666666666666666,mfascicularis,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER O2O
LIGER,O2O,hsapiens to mfascicularis,0,0.16666666666666666,hsapiens,mfascicularis,Heart_hs_mf_mm_xl_dr,LIGER O2O
LIGER,O2O,mmusculus to hsapiens,0,0.09090909090909093,mmusculus,hsapiens,Heart_hs_mf_mm_xl_dr,LIGER O2O
LIGER,O2O,hsapiens to mmusculus,0,0.09090909090909093,hsapiens,mmusculus,Heart_hs_mf_mm_xl_dr,LIGER O2O
LIGER,O2O,hsapiens to xtropicalis,0,0.14285714285714285,hsapiens,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER O2O
LIGER,O2O,mmusculus to mfascicularis,0,0.16666666666666666,mmusculus,mfascicularis,Heart_hs_mf_mm_xl_dr,LIGER O2O
LIGER,O2O,mfascicularis to mmusculus,0,0.16666666666666666,mfascicularis,mmusculus,Heart_hs_mf_mm_xl_dr,LIGER O2O
LIGER,O2O,mfascicularis to xtropicalis,0,0.2,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER O2O
LIGER,O2O,mmusculus to xtropicalis,0,0.14285714285714285,mmusculus,xtropicalis,Heart_hs_mf_mm_xl_dr,LIGER O2O
LIGER,HE,mfascicularis to hsapiens,0,0.16666666666666666,mfascicularis,hsapiens,Heart_hs_mf_mm_xl,LIGER HE
LIGER,HE,hsapiens to mfascicularis,0,0.16666666666666666,hsapiens,mfascicularis,Heart_hs_mf_mm_xl,LIGER HE
LIGER,HE,mmusculus to hsapiens,0,0.09090909090909093,mmusculus,hsapiens,Heart_hs_mf_mm_xl,LIGER HE
LIGER,HE,hsapiens to mmusculus,0,0.09090909090909093,hsapiens,mmusculus,Heart_hs_mf_mm_xl,LIGER HE
LIGER,HE,hsapiens to xtropicalis,0,0.14285714285714285,hsapiens,xtropicalis,Heart_hs_mf_mm_xl,LIGER HE
LIGER,HE,mmusculus to mfascicularis,0,0.16666666666666666,mmusculus,mfascicularis,Heart_hs_mf_mm_xl,LIGER HE
LIGER,HE,mfascicularis to mmusculus,0,0.16666666666666666,mfascicularis,mmusculus,Heart_hs_mf_mm_xl,LIGER HE
LIGER,HE,mfascicularis to xtropicalis,0,0.2,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl,LIGER HE
LIGER,HE,mmusculus to xtropicalis,0,0.14285714285714285,mmusculus,xtropicalis,Heart_hs_mf_mm_xl,LIGER HE
LIGER,O2O,mfascicularis to hsapiens,0,0.16666666666666666,mfascicularis,hsapiens,Heart_hs_mf_mm_xl,LIGER O2O
LIGER,O2O,hsapiens to mfascicularis,0,0.16666666666666666,hsapiens,mfascicularis,Heart_hs_mf_mm_xl,LIGER O2O
LIGER,O2O,mmusculus to hsapiens,0,0.09090909090909093,mmusculus,hsapiens,Heart_hs_mf_mm_xl,LIGER O2O
LIGER,O2O,hsapiens to mmusculus,0,0.09090909090909093,hsapiens,mmusculus,Heart_hs_mf_mm_xl,LIGER O2O
LIGER,O2O,hsapiens to xtropicalis,0,0.14285714285714285,hsapiens,xtropicalis,Heart_hs_mf_mm_xl,LIGER O2O
LIGER,O2O,mmusculus to mfascicularis,0,0.16666666666666666,mmusculus,mfascicularis,Heart_hs_mf_mm_xl,LIGER O2O
LIGER,O2O,mfascicularis to mmusculus,0,0.16666666666666666,mfascicularis,mmusculus,Heart_hs_mf_mm_xl,LIGER O2O
LIGER,O2O,mfascicularis to xtropicalis,0,0.2,mfascicularis,xtropicalis,Heart_hs_mf_mm_xl,LIGER O2O
LIGER,O2O,mmusculus to xtropicalis,0,0.14285714285714285,mmusculus,xtropicalis,Heart_hs_mf_mm_xl,LIGER O2O
LIGER,HE,mmusculus to hsapiens,0,0.1,mmusculus,hsapiens,Pancreas_hs_mm,LIGER HE
LIGER,SH,mmusculus to hsapiens,0,0.1,mmusculus,hsapiens,Pancreas_hs_mm,LIGER SH
LIGER,O2O,mmusculus to hsapiens,0,0.1,mmusculus,hsapiens,Pancreas_hs_mm,LIGER O2O
