from_species,test_acc,type_label,integration_method,input_file,homology_method,acc_prior,acc_loss,type,task_name
xtropicalis,0.9015299724103336,original,SeuratV4 CCA,mfascicularis_xtropicalis_metadata_nf_many_higher_expr_seuratCCA_integrated.h5ad,higher expression,0.9243039879608728,0.02277401555053915,SeuratV4 CCA higher expression,Heart_mf_xl
xtropicalis,0.9019312766491095,original,SeuratV4 RPCA,mfascicularis_xtropicalis_metadata_nf_many_higher_homology_conf_seuratRPCA_integrated.h5ad,stronger homology,0.9243039879608728,0.022372711311763216,SeuratV4 RPCA stronger homology,Heart_mf_xl
xtropicalis,0.9041384499623776,original,Harmony,mfascicularis_xtropicalis_metadata_nf_many_higher_expr_harmony_integrated.h5ad,higher expression,0.9243039879608728,0.020165537998495187,Harmony higher expression,Heart_mf_xl
mfascicularis,0.9708021390374332,original,LIGER UINMF,rliger_uinmf_metadata_one2one_only_rligerUINMF_integrated.h5ad,one2one only,0.9895175954647556,0.01871545642732242,LIGER UINMF one2one only,Heart_mf_xl
xtropicalis,0.9077000250815148,original,Scanorama,mfascicularis_xtropicalis_metadata_nf_many_higher_expr_scanorama_integrated.h5ad,higher expression,0.9243039879608728,0.016603962879357947,Scanorama higher expression,Heart_mf_xl
mfascicularis,0.9729411764705882,original,LIGER UINMF,rliger_uinmf_metadata_many_higher_homology_conf_rligerUINMF_integrated.h5ad,stronger homology,0.9895175954647556,0.016576418994167397,LIGER UINMF stronger homology,Heart_mf_xl
mfascicularis,0.9735828877005348,original,fastMNN,mfascicularis_xtropicalis_metadata_nf_many_higher_homology_conf_fastMNN_integrated.h5ad,stronger homology,0.9895175954647556,0.01593470776422079,fastMNN stronger homology,Heart_mf_xl
mfascicularis,0.9745454545454544,original,fastMNN,mfascicularis_xtropicalis_metadata_nf_one2one_only_fastMNN_integrated.h5ad,one2one only,0.9895175954647556,0.014972140919301213,fastMNN one2one only,Heart_mf_xl
mfascicularis,0.9746524064171124,original,fastMNN,mfascicularis_xtropicalis_metadata_nf_many_higher_expr_fastMNN_integrated.h5ad,higher expression,0.9895175954647556,0.014865189047643224,fastMNN higher expression,Heart_mf_xl
mfascicularis,0.97475935828877,original,LIGER UINMF,rliger_uinmf_metadata_many_higher_expr_rligerUINMF_integrated.h5ad,higher expression,0.9895175954647556,0.014758237175985567,LIGER UINMF higher expression,Heart_mf_xl
xtropicalis,0.910358665663406,original,scVI,mfascicularis_xtropicalis_metadata_nf_many_higher_expr_scVI_integrated.h5ad,higher expression,0.9243039879608728,0.013945322297466811,scVI higher expression,Heart_mf_xl
mfascicularis,0.98,original,SeuratV4 CCA,mfascicularis_xtropicalis_metadata_nf_many_higher_homology_conf_seuratCCA_integrated.h5ad,stronger homology,0.9895175954647556,0.009517595464755613,SeuratV4 CCA stronger homology,Heart_mf_xl
mfascicularis,0.9801069518716576,original,SeuratV4 CCA,mfascicularis_xtropicalis_metadata_nf_many_higher_expr_seuratCCA_integrated.h5ad,higher expression,0.9895175954647556,0.009410643593097956,SeuratV4 CCA higher expression,Heart_mf_xl
mfascicularis,0.9801069518716576,original,SeuratV4 RPCA,mfascicularis_xtropicalis_metadata_nf_one2one_only_seuratRPCA_integrated.h5ad,one2one only,0.9895175954647556,0.009410643593097956,SeuratV4 RPCA one2one only,Heart_mf_xl
mfascicularis,0.9811764705882352,original,SeuratV4 CCA,mfascicularis_xtropicalis_metadata_nf_one2one_only_seuratCCA_integrated.h5ad,one2one only,0.9895175954647556,0.00834112487652039,SeuratV4 CCA one2one only,Heart_mf_xl
mfascicularis,0.9813903743315509,original,SeuratV4 RPCA,mfascicularis_xtropicalis_metadata_nf_many_higher_homology_conf_seuratRPCA_integrated.h5ad,stronger homology,0.9895175954647556,0.008127221133204743,SeuratV4 RPCA stronger homology,Heart_mf_xl
mfascicularis,0.9824598930481284,original,Harmony,mfascicularis_xtropicalis_metadata_nf_many_higher_expr_harmony_integrated.h5ad,higher expression,0.9895175954647556,0.007057702416627176,Harmony higher expression,Heart_mf_xl
mfascicularis,0.9829946524064171,original,SeuratV4 RPCA,mfascicularis_xtropicalis_metadata_nf_many_higher_expr_seuratRPCA_integrated.h5ad,higher expression,0.9895175954647556,0.0065229430583384485,SeuratV4 RPCA higher expression,Heart_mf_xl
mfascicularis,0.9829946524064171,original,scVI,mfascicularis_xtropicalis_metadata_nf_many_higher_expr_scVI_integrated.h5ad,higher expression,0.9895175954647556,0.0065229430583384485,scVI higher expression,Heart_mf_xl
mfascicularis,0.9831016042780748,original,Harmony,mfascicularis_xtropicalis_metadata_nf_many_higher_homology_conf_harmony_integrated.h5ad,stronger homology,0.9895175954647556,0.006415991186680792,Harmony stronger homology,Heart_mf_xl
mfascicularis,0.983529411764706,original,Harmony,mfascicularis_xtropicalis_metadata_nf_one2one_only_harmony_integrated.h5ad,one2one only,0.9895175954647556,0.00598818370004961,Harmony one2one only,Heart_mf_xl
mfascicularis,0.9841711229946524,original,scVI,mfascicularis_xtropicalis_metadata_nf_many_higher_homology_conf_scVI_integrated.h5ad,stronger homology,0.9895175954647556,0.005346472470103225,scVI stronger homology,Heart_mf_xl
mfascicularis,0.9849197860962566,original,Scanorama,mfascicularis_xtropicalis_metadata_nf_many_higher_homology_conf_scanorama_integrated.h5ad,stronger homology,0.9895175954647556,0.004597809368498962,Scanorama stronger homology,Heart_mf_xl
mfascicularis,0.9849197860962566,original,scVI,mfascicularis_xtropicalis_metadata_nf_one2one_only_scVI_integrated.h5ad,one2one only,0.9895175954647556,0.004597809368498962,scVI one2one only,Heart_mf_xl
mfascicularis,0.9853475935828876,original,Scanorama,mfascicularis_xtropicalis_metadata_nf_one2one_only_scanorama_integrated.h5ad,one2one only,0.9895175954647556,0.004170001881868002,Scanorama one2one only,Heart_mf_xl
mfascicularis,0.985668449197861,original,Scanorama,mfascicularis_xtropicalis_metadata_nf_many_higher_expr_scanorama_integrated.h5ad,higher expression,0.9895175954647556,0.0038491462668945875,Scanorama higher expression,Heart_mf_xl
mfascicularis,0.9922994652406416,original,scANVI,mfascicularis_xtropicalis_metadata_nf_many_higher_expr_scANVI_integrated.h5ad,higher expression,0.9895175954647556,-0.0027818697758860145,scANVI higher expression,Heart_mf_xl
mfascicularis,0.9924064171122996,original,scANVI,mfascicularis_xtropicalis_metadata_nf_one2one_only_scANVI_integrated.h5ad,one2one only,0.9895175954647556,-0.0028888216475440043,scANVI one2one only,Heart_mf_xl
mfascicularis,0.9929411764705882,original,scANVI,mfascicularis_xtropicalis_metadata_nf_many_higher_homology_conf_scANVI_integrated.h5ad,stronger homology,0.9895175954647556,-0.003423581005832621,scANVI stronger homology,Heart_mf_xl
xtropicalis,0.9421118635565588,original,scANVI,mfascicularis_xtropicalis_metadata_nf_one2one_only_scANVI_integrated.h5ad,one2one only,0.9243039879608728,-0.017807875595686085,scANVI one2one only,Heart_mf_xl
xtropicalis,0.9496363180336092,original,scANVI,mfascicularis_xtropicalis_metadata_nf_many_higher_expr_scANVI_integrated.h5ad,higher expression,0.9243039879608728,-0.025332330072736386,scANVI higher expression,Heart_mf_xl
xtropicalis,0.9567093052420366,original,scANVI,mfascicularis_xtropicalis_metadata_nf_many_higher_homology_conf_scANVI_integrated.h5ad,stronger homology,0.9243039879608728,-0.032405317281163804,scANVI stronger homology,Heart_mf_xl
drerio,0.31735278791036997,original,LIGER,mmusculus_drerio_metadata_nf_many_higher_expr_LIGER_integrated.h5ad,higher expression,0.9645648775403856,0.6472120896300155,LIGER higher expression,Heart_mm_dr
mmusculus,0.3617224880382775,original,LIGER,mmusculus_drerio_metadata_nf_one2one_only_LIGER_integrated.h5ad,one2one only,0.9923444976076556,0.6306220095693782,LIGER one2one only,Heart_mm_dr
drerio,0.4356435643564357,original,LIGER,mmusculus_drerio_metadata_nf_one2one_only_LIGER_integrated.h5ad,one2one only,0.9645648775403856,0.5289213131839499,LIGER one2one only,Heart_mm_dr
drerio,0.4632621156852527,original,LIGER,mmusculus_drerio_metadata_nf_many_higher_homology_conf_LIGER_integrated.h5ad,stronger homology,0.9645648775403856,0.5013027618551329,LIGER stronger homology,Heart_mm_dr
drerio,0.6300156331422616,original,LIGER UINMF,rliger_uinmf_metadata_one2one_only_rligerUINMF_integrated.h5ad,one2one only,0.9645648775403856,0.33454924439812395,LIGER UINMF one2one only,Heart_mm_dr
drerio,0.6644085461177697,original,LIGER UINMF,rliger_uinmf_metadata_many_higher_homology_conf_rligerUINMF_integrated.h5ad,stronger homology,0.9645648775403856,0.3001563314226159,LIGER UINMF stronger homology,Heart_mm_dr
drerio,0.6654507556018759,original,LIGER UINMF,rliger_uinmf_metadata_many_higher_expr_rligerUINMF_integrated.h5ad,higher expression,0.9645648775403856,0.2991141219385096,LIGER UINMF higher expression,Heart_mm_dr
mmusculus,0.730622009569378,original,LIGER,mmusculus_drerio_metadata_nf_many_higher_homology_conf_LIGER_integrated.h5ad,stronger homology,0.9923444976076556,0.2617224880382777,LIGER stronger homology,Heart_mm_dr
mmusculus,0.8598086124401914,original,LIGER,mmusculus_drerio_metadata_nf_many_higher_expr_LIGER_integrated.h5ad,higher expression,0.9923444976076556,0.13253588516746428,LIGER higher expression,Heart_mm_dr
drerio,0.8467952058363731,original,Scanorama,mmusculus_drerio_metadata_nf_one2one_only_scanorama_integrated.h5ad,one2one only,0.9645648775403856,0.11776967170401242,Scanorama one2one only,Heart_mm_dr
drerio,0.866597186034393,original,fastMNN,mmusculus_drerio_metadata_nf_one2one_only_fastMNN_integrated.h5ad,one2one only,0.9645648775403856,0.0979676915059926,fastMNN one2one only,Heart_mm_dr
drerio,0.8723293381969776,original,Harmony,mmusculus_drerio_metadata_nf_one2one_only_harmony_integrated.h5ad,one2one only,0.9645648775403856,0.092235539343408,Harmony one2one only,Heart_mm_dr
drerio,0.8764981761334029,original,Scanorama,mmusculus_drerio_metadata_nf_many_higher_homology_conf_scanorama_integrated.h5ad,stronger homology,0.9645648775403856,0.0880667014069827,Scanorama stronger homology,Heart_mm_dr
drerio,0.8879624804585722,original,fastMNN,mmusculus_drerio_metadata_nf_many_higher_homology_conf_fastMNN_integrated.h5ad,stronger homology,0.9645648775403856,0.07660239708181338,fastMNN stronger homology,Heart_mm_dr
drerio,0.89421573736321,original,fastMNN,mmusculus_drerio_metadata_nf_many_higher_expr_fastMNN_integrated.h5ad,higher expression,0.9645648775403856,0.07034914017717553,fastMNN higher expression,Heart_mm_dr
drerio,0.8983845752996352,original,Scanorama,mmusculus_drerio_metadata_nf_many_higher_expr_scanorama_integrated.h5ad,higher expression,0.9645648775403856,0.06618030224075033,Scanorama higher expression,Heart_mm_dr
drerio,0.9020323084940072,original,SeuratV4 CCA,mmusculus_drerio_metadata_nf_one2one_only_seuratCCA_integrated.h5ad,one2one only,0.9645648775403856,0.06253256904637838,SeuratV4 CCA one2one only,Heart_mm_dr
drerio,0.9098488796248044,original,SeuratV4 RPCA,mmusculus_drerio_metadata_nf_one2one_only_seuratRPCA_integrated.h5ad,one2one only,0.9645648775403856,0.05471599791558113,SeuratV4 RPCA one2one only,Heart_mm_dr
mmusculus,0.9384370015948964,original,LIGER UINMF,rliger_uinmf_metadata_one2one_only_rligerUINMF_integrated.h5ad,one2one only,0.9923444976076556,0.05390749601275924,LIGER UINMF one2one only,Heart_mm_dr
drerio,0.9129755080771236,original,Harmony,mmusculus_drerio_metadata_nf_many_higher_homology_conf_harmony_integrated.h5ad,stronger homology,0.9645648775403856,0.05158936946326198,Harmony stronger homology,Heart_mm_dr
drerio,0.9166232412714956,original,Harmony,mmusculus_drerio_metadata_nf_many_higher_expr_harmony_integrated.h5ad,higher expression,0.9645648775403856,0.04794163626888992,Harmony higher expression,Heart_mm_dr
drerio,0.9228764981761334,original,scVI,mmusculus_drerio_metadata_nf_one2one_only_scVI_integrated.h5ad,one2one only,0.9645648775403856,0.04168837936425218,scVI one2one only,Heart_mm_dr
drerio,0.9228764981761334,original,SeuratV4 CCA,mmusculus_drerio_metadata_nf_many_higher_homology_conf_seuratCCA_integrated.h5ad,stronger homology,0.9645648775403856,0.04168837936425218,SeuratV4 CCA stronger homology,Heart_mm_dr
mmusculus,0.9566188197767144,original,fastMNN,mmusculus_drerio_metadata_nf_one2one_only_fastMNN_integrated.h5ad,one2one only,0.9923444976076556,0.03572567783094127,fastMNN one2one only,Heart_mm_dr
mmusculus,0.9609250398724084,original,LIGER UINMF,rliger_uinmf_metadata_many_higher_homology_conf_rligerUINMF_integrated.h5ad,stronger homology,0.9923444976076556,0.031419457735247236,LIGER UINMF stronger homology,Heart_mm_dr
drerio,0.9332985930171964,original,SeuratV4 RPCA,mmusculus_drerio_metadata_nf_many_higher_expr_seuratRPCA_integrated.h5ad,higher expression,0.9645648775403856,0.031266284523189136,SeuratV4 RPCA higher expression,Heart_mm_dr
mmusculus,0.963317384370016,original,fastMNN,mmusculus_drerio_metadata_nf_many_higher_homology_conf_fastMNN_integrated.h5ad,stronger homology,0.9923444976076556,0.029027113237639623,fastMNN stronger homology,Heart_mm_dr
drerio,0.938509640437728,original,SeuratV4 RPCA,mmusculus_drerio_metadata_nf_many_higher_homology_conf_seuratRPCA_integrated.h5ad,stronger homology,0.9645648775403856,0.026055237102657558,SeuratV4 RPCA stronger homology,Heart_mm_dr
mmusculus,0.9665071770334928,original,fastMNN,mmusculus_drerio_metadata_nf_many_higher_expr_fastMNN_integrated.h5ad,higher expression,0.9923444976076556,0.02583732057416288,fastMNN higher expression,Heart_mm_dr
drerio,0.9411151641479938,original,SeuratV4 CCA,mmusculus_drerio_metadata_nf_many_higher_expr_seuratCCA_integrated.h5ad,higher expression,0.9645648775403856,0.02344971339239177,SeuratV4 CCA higher expression,Heart_mm_dr
mmusculus,0.9688995215311004,original,LIGER UINMF,rliger_uinmf_metadata_many_higher_expr_rligerUINMF_integrated.h5ad,higher expression,0.9923444976076556,0.02344497607655527,LIGER UINMF higher expression,Heart_mm_dr
drerio,0.9431995831162064,original,scVI,mmusculus_drerio_metadata_nf_many_higher_expr_scVI_integrated.h5ad,higher expression,0.9645648775403856,0.021365294424179115,scVI higher expression,Heart_mm_dr
drerio,0.9431995831162064,original,scVI,mmusculus_drerio_metadata_nf_many_higher_homology_conf_scVI_integrated.h5ad,stronger homology,0.9645648775403856,0.021365294424179115,scVI stronger homology,Heart_mm_dr
mmusculus,0.9846889952153112,original,scVI,mmusculus_drerio_metadata_nf_many_higher_homology_conf_scVI_integrated.h5ad,stronger homology,0.9923444976076556,0.007655502392344471,scVI stronger homology,Heart_mm_dr
mmusculus,0.9870813397129188,original,scVI,mmusculus_drerio_metadata_nf_one2one_only_scVI_integrated.h5ad,one2one only,0.9923444976076556,0.0052631578947368585,scVI one2one only,Heart_mm_dr
mmusculus,0.9872408293460924,original,SeuratV4 RPCA,mmusculus_drerio_metadata_nf_many_higher_homology_conf_seuratRPCA_integrated.h5ad,stronger homology,0.9923444976076556,0.005103668261563277,SeuratV4 RPCA stronger homology,Heart_mm_dr
mmusculus,0.9874003189792664,original,SeuratV4 RPCA,mmusculus_drerio_metadata_nf_one2one_only_seuratRPCA_integrated.h5ad,one2one only,0.9923444976076556,0.004944178628389251,SeuratV4 RPCA one2one only,Heart_mm_dr
mmusculus,0.9889952153110048,original,Harmony,mmusculus_drerio_metadata_nf_one2one_only_harmony_integrated.h5ad,one2one only,0.9923444976076556,0.0033492822966508795,Harmony one2one only,Heart_mm_dr
mmusculus,0.9889952153110048,original,scVI,mmusculus_drerio_metadata_nf_many_higher_expr_scVI_integrated.h5ad,higher expression,0.9923444976076556,0.0033492822966508795,scVI higher expression,Heart_mm_dr
mmusculus,0.9893141945773524,original,SeuratV4 CCA,mmusculus_drerio_metadata_nf_many_higher_expr_seuratCCA_integrated.h5ad,higher expression,0.9923444976076556,0.003030303030303272,SeuratV4 CCA higher expression,Heart_mm_dr
mmusculus,0.9896331738437002,original,scANVI,mmusculus_drerio_metadata_nf_many_higher_expr_scANVI_integrated.h5ad,higher expression,0.9923444976076556,0.002711323763955442,scANVI higher expression,Heart_mm_dr
mmusculus,0.9896331738437002,original,SeuratV4 CCA,mmusculus_drerio_metadata_nf_one2one_only_seuratCCA_integrated.h5ad,one2one only,0.9923444976076556,0.002711323763955442,SeuratV4 CCA one2one only,Heart_mm_dr
mmusculus,0.989792663476874,original,scANVI,mmusculus_drerio_metadata_nf_one2one_only_scANVI_integrated.h5ad,one2one only,0.9923444976076556,0.0025518341307816383,scANVI one2one only,Heart_mm_dr
mmusculus,0.9901116427432216,original,Scanorama,mmusculus_drerio_metadata_nf_many_higher_homology_conf_scanorama_integrated.h5ad,stronger homology,0.9923444976076556,0.0022328548644340307,Scanorama stronger homology,Heart_mm_dr
mmusculus,0.9901116427432216,original,SeuratV4 CCA,mmusculus_drerio_metadata_nf_many_higher_homology_conf_seuratCCA_integrated.h5ad,stronger homology,0.9923444976076556,0.0022328548644340307,SeuratV4 CCA stronger homology,Heart_mm_dr
mmusculus,0.9901116427432216,original,SeuratV4 RPCA,mmusculus_drerio_metadata_nf_many_higher_expr_seuratRPCA_integrated.h5ad,higher expression,0.9923444976076556,0.0022328548644340307,SeuratV4 RPCA higher expression,Heart_mm_dr
mmusculus,0.9904306220095692,original,Scanorama,mmusculus_drerio_metadata_nf_many_higher_expr_scanorama_integrated.h5ad,higher expression,0.9923444976076556,0.001913875598086423,Scanorama higher expression,Heart_mm_dr
mmusculus,0.990749601275917,original,Harmony,mmusculus_drerio_metadata_nf_many_higher_homology_conf_harmony_integrated.h5ad,stronger homology,0.9923444976076556,0.0015948963317385934,Harmony stronger homology,Heart_mm_dr
mmusculus,0.9910685805422648,original,Scanorama,mmusculus_drerio_metadata_nf_one2one_only_scanorama_integrated.h5ad,one2one only,0.9923444976076556,0.0012759170653908747,Scanorama one2one only,Heart_mm_dr
